time,OMEGA_UT1416
2022-07-23 07:00:00,-0.004034519439356723
2022-07-23 08:00:00,-0.004034519439356723
2022-07-23 09:00:00,-0.003833603623305727
2022-07-23 10:00:00,-0.003833603623305727
2022-07-23 11:00:00,-0.003833603623305727
2022-07-23 12:00:00,-0.003275985933285719
2022-07-23 13:00:00,-0.003275985933285719
2022-07-23 14:00:00,-0.003275985933285719
2022-07-23 15:00:00,-0.004764440782966699
2022-07-23 16:00:00,-0.004764440782966699
2022-07-23 17:00:00,-0.004764440782966699
2022-07-23 18:00:00,-0.005315817342582544
2022-07-23 19:00:00,-0.005315817342582544
2022-07-23 20:00:00,-0.005315817342582544
2022-07-23 21:00:00,-0.00505691845448643
2022-07-23 22:00:00,-0.00505691845448643
2022-07-23 23:00:00,-0.00505691845448643
2022-07-24 00:00:00,-0.004995870933255736
2022-07-24 01:00:00,-0.004995870933255736
2022-07-24 02:00:00,-0.004995870933255736
2022-07-24 03:00:00,-0.0036234076591664
2022-07-24 04:00:00,-0.0036234076591664
2022-07-24 05:00:00,-0.0036234076591664
2022-07-24 06:00:00,-0.0027320418510308445
2022-07-24 07:00:00,-0.0027320418510308445
2022-07-24 08:00:00,-0.0027320418510308445
2022-07-24 09:00:00,0.0009849393625414404
2022-07-24 10:00:00,0.0009849393625414404
2022-07-24 11:00:00,0.0009849393625414404
2022-07-24 12:00:00,0.00044518314246757586
2022-07-24 13:00:00,0.00044518314246757586
2022-07-24 14:00:00,0.00044518314246757586
2022-07-24 15:00:00,-0.004540889801126161
2022-07-24 16:00:00,-0.004540889801126161
2022-07-24 17:00:00,-0.004540889801126161
2022-07-24 18:00:00,-0.006465367429995514
2022-07-24 19:00:00,-0.006465367429995514
2022-07-24 20:00:00,-0.006465367429995514
2022-07-24 21:00:00,-0.006545222634836161
2022-07-24 22:00:00,-0.006545222634836161
2022-07-24 23:00:00,-0.006545222634836161
2022-07-25 00:00:00,-0.00521659188147155
2022-07-25 01:00:00,-0.00521659188147155
2022-07-25 02:00:00,-0.00521659188147155
2022-07-25 03:00:00,-0.004327652169742602
2022-07-25 04:00:00,-0.004327652169742602
2022-07-25 05:00:00,-0.004327652169742602
2022-07-25 06:00:00,-0.003935844588098926
2022-07-25 07:00:00,-0.003935844588098926
2022-07-25 08:00:00,-0.003935844588098926
2022-07-25 09:00:00,-0.0019469880683465539
2022-07-25 10:00:00,-0.0019469880683465539
2022-07-25 11:00:00,-0.0019469880683465539
2022-07-25 12:00:00,-0.0009796549150656122
2022-07-25 13:00:00,-0.0009796549150656122
2022-07-25 14:00:00,-0.0009796549150656122
2022-07-25 15:00:00,-0.003295109899215395
2022-07-25 16:00:00,-0.003295109899215395
2022-07-25 17:00:00,-0.003295109899215395
2022-07-25 18:00:00,-0.0055047633552853074
2022-07-25 19:00:00,-0.0055047633552853074
2022-07-25 20:00:00,-0.0055047633552853074
2022-07-25 21:00:00,-0.006674504958654344
2022-07-25 22:00:00,-0.006674504958654344
2022-07-25 23:00:00,-0.006674504958654344
2022-07-26 00:00:00,-0.007884031276822271
2022-07-26 01:00:00,-0.007884031276822271
2022-07-26 02:00:00,-0.007884031276822271
2022-07-26 03:00:00,-0.0070208496886873025
2022-07-26 04:00:00,-0.0070208496886873025
2022-07-26 05:00:00,-0.0070208496886873025
2022-07-26 06:00:00,-0.00607118089326601
2022-07-26 07:00:00,-0.00607118089326601
2022-07-26 08:00:00,-0.00607118089326601
2022-07-26 09:00:00,-0.005003310682379706
2022-07-26 10:00:00,-0.005003310682379706
2022-07-26 11:00:00,-0.005003310682379706
2022-07-26 12:00:00,-0.0037826484245438337
2022-07-26 13:00:00,-0.0037826484245438337
2022-07-26 14:00:00,-0.0037826484245438337
2022-07-26 15:00:00,-0.006916317108466864
2022-07-26 16:00:00,-0.006916317108466864
2022-07-26 17:00:00,-0.006916317108466864
2022-07-26 18:00:00,-0.00771714164310652
2022-07-26 19:00:00,-0.00771714164310652
2022-07-26 20:00:00,-0.00771714164310652
2022-07-26 21:00:00,-0.00830616786473736
2022-07-26 22:00:00,-0.00830616786473736
2022-07-26 23:00:00,-0.00830616786473736
2022-07-27 00:00:00,-0.008967727730085463
2022-07-27 01:00:00,-0.008967727730085463
2022-07-27 02:00:00,-0.008967727730085463
2022-07-27 03:00:00,-0.008186397572638513
2022-07-27 04:00:00,-0.008186397572638513
2022-07-27 05:00:00,-0.008186397572638513
2022-07-27 06:00:00,-0.007038048685028145
2022-07-27 07:00:00,-0.007038048685028145
2022-07-27 08:00:00,-0.007038048685028145
2022-07-27 09:00:00,-0.004570975639889591
2022-07-27 10:00:00,-0.004570975639889591
2022-07-27 11:00:00,-0.004570975639889591
2022-07-27 12:00:00,-0.007614179442271936
2022-07-27 13:00:00,-0.007614179442271936
2022-07-27 14:00:00,-0.007614179442271936
2022-07-27 15:00:00,-0.01003193329807615
2022-07-27 16:00:00,-0.01003193329807615
2022-07-27 17:00:00,-0.01003193329807615
2022-07-27 18:00:00,-0.007757261484254553
2022-07-27 19:00:00,-0.007757261484254553
2022-07-27 20:00:00,-0.007757261484254553
2022-07-27 21:00:00,-0.007889986346463427
2022-07-27 22:00:00,-0.007889986346463427
2022-07-27 23:00:00,-0.007889986346463427
2022-07-28 00:00:00,-0.01038195957572826
2022-07-28 01:00:00,-0.01038195957572826
2022-07-28 02:00:00,-0.01038195957572826
2022-07-28 03:00:00,-0.008888616963781557
2022-07-28 04:00:00,-0.008888616963781557
2022-07-28 05:00:00,-0.008888616963781557
2022-07-28 06:00:00,-0.0041965690409386195
2022-07-28 07:00:00,-0.0041965690409386195
2022-07-28 08:00:00,-0.0041965690409386195
2022-07-28 09:00:00,-0.0005362967375075293
2022-07-28 10:00:00,-0.0005362967375075293
2022-07-28 11:00:00,-0.0005362967375075293
2022-07-28 12:00:00,-0.00211951856001904
2022-07-28 13:00:00,-0.00211951856001904
2022-07-28 14:00:00,-0.00211951856001904
2022-07-28 15:00:00,-0.006799571960314136
2022-07-28 16:00:00,-0.006799571960314136
2022-07-28 17:00:00,-0.006799571960314136
2022-07-28 18:00:00,-0.008673743902312172
2022-07-28 19:00:00,-0.008673743902312172
2022-07-28 20:00:00,-0.008673743902312172
2022-07-28 21:00:00,-0.010081469988724048
2022-07-28 22:00:00,-0.010081469988724048
2022-07-28 23:00:00,-0.010081469988724048
2022-07-29 00:00:00,-0.01013100587103808
2022-07-29 01:00:00,-0.01013100587103808
2022-07-29 02:00:00,-0.01013100587103808
2022-07-29 03:00:00,-0.009741424244903228
2022-07-29 04:00:00,-0.009741424244903228
2022-07-29 05:00:00,-0.009741424244903228
2022-07-29 06:00:00,-0.008132538017566979
2022-07-29 07:00:00,-0.008132538017566979
2022-07-29 08:00:00,-0.008132538017566979
2022-07-29 09:00:00,-0.004859714539955489
2022-07-29 10:00:00,-0.004859714539955489
2022-07-29 11:00:00,-0.004859714539955489
2022-07-29 12:00:00,-0.005471545778421556
2022-07-29 13:00:00,-0.005471545778421556
2022-07-29 14:00:00,-0.005471545778421556
2022-07-29 15:00:00,-0.007744089030091762
2022-07-29 16:00:00,-0.007744089030091762
2022-07-29 17:00:00,-0.007744089030091762
2022-07-29 18:00:00,-0.007626487386947559
2022-07-29 19:00:00,-0.007626487386947559
2022-07-29 20:00:00,-0.007626487386947559
2022-07-29 21:00:00,-0.009231755214226797
2022-07-29 22:00:00,-0.009231755214226797
2022-07-29 23:00:00,-0.009231755214226797
2022-07-30 00:00:00,-0.01132332639349629
2022-07-30 01:00:00,-0.01132332639349629
2022-07-30 02:00:00,-0.01132332639349629
2022-07-30 03:00:00,-0.010328925288349534
2022-07-30 04:00:00,-0.010328925288349534
2022-07-30 05:00:00,-0.010328925288349534
2022-07-30 06:00:00,-0.006876219808434352
2022-07-30 07:00:00,-0.006876219808434352
2022-07-30 08:00:00,-0.006876219808434352
2022-07-30 09:00:00,-0.005155568262553504
2022-07-30 10:00:00,-0.005155568262553504
2022-07-30 11:00:00,-0.005155568262553504
2022-07-30 12:00:00,-0.007547453569989461
2022-07-30 13:00:00,-0.007547453569989461
2022-07-30 14:00:00,-0.007547453569989461
2022-07-30 15:00:00,-0.011288009521797846
2022-07-30 16:00:00,-0.011288009521797846
2022-07-30 17:00:00,-0.011288009521797846
2022-07-30 18:00:00,-0.009863052693805888
2022-07-30 19:00:00,-0.009863052693805888
2022-07-30 20:00:00,-0.009863052693805888
2022-07-30 21:00:00,-0.009592479142848455
2022-07-30 22:00:00,-0.009592479142848455
2022-07-30 23:00:00,-0.009592479142848455
2022-07-31 00:00:00,-0.010590885953325857
2022-07-31 01:00:00,-0.010590885953325857
2022-07-31 02:00:00,-0.010590885953325857
2022-07-31 03:00:00,-0.010148540313944942
2022-07-31 04:00:00,-0.010148540313944942
2022-07-31 05:00:00,-0.010148540313944942
2022-07-31 06:00:00,-0.00857676630339739
2022-07-31 07:00:00,-0.00857676630339739
2022-07-31 08:00:00,-0.00857676630339739
2022-07-31 09:00:00,-0.006010392211989295
2022-07-31 10:00:00,-0.006010392211989295
2022-07-31 11:00:00,-0.006010392211989295
2022-07-31 12:00:00,-0.006068624589656446
2022-07-31 13:00:00,-0.006068624589656446
2022-07-31 14:00:00,-0.006068624589656446
2022-07-31 15:00:00,-0.008923374467246009
2022-07-31 16:00:00,-0.008923374467246009
2022-07-31 17:00:00,-0.008923374467246009
2022-07-31 18:00:00,-0.009460603652182546
2022-07-31 19:00:00,-0.009460603652182546
2022-07-31 20:00:00,-0.009460603652182546
2022-07-31 21:00:00,-0.009109637481391465
2022-07-31 22:00:00,-0.009109637481391465
2022-07-31 23:00:00,-0.009109637481391465
2022-08-01 00:00:00,-0.010082865834332091
2022-08-01 01:00:00,-0.010082865834332091
2022-08-01 02:00:00,-0.010082865834332091
2022-08-01 03:00:00,-0.009774298286971742
2022-08-01 04:00:00,-0.009774298286971742
2022-08-01 05:00:00,-0.009774298286971742
2022-08-01 06:00:00,-0.007020562614413198
2022-08-01 07:00:00,-0.007020562614413198
2022-08-01 08:00:00,-0.007020562614413198
2022-08-01 09:00:00,-0.004157265941315286
2022-08-01 10:00:00,-0.004157265941315286
2022-08-01 11:00:00,-0.004157265941315286
2022-08-01 12:00:00,-0.0077336956161657595
2022-08-01 13:00:00,-0.0077336956161657595
2022-08-01 14:00:00,-0.0077336956161657595
2022-08-01 15:00:00,-0.010918007590593838
2022-08-01 16:00:00,-0.010918007590593838
2022-08-01 17:00:00,-0.010918007590593838
2022-08-01 18:00:00,-0.009772890595165118
2022-08-01 19:00:00,-0.009772890595165118
2022-08-01 20:00:00,-0.009772890595165118
2022-08-01 21:00:00,-0.008858663831501001
2022-08-01 22:00:00,-0.008858663831501001
2022-08-01 23:00:00,-0.008858663831501001
2022-08-02 00:00:00,-0.011340773888312854
2022-08-02 01:00:00,-0.011340773888312854
2022-08-02 02:00:00,-0.011340773888312854
2022-08-02 03:00:00,-0.010120274033649825
2022-08-02 04:00:00,-0.010120274033649825
2022-08-02 05:00:00,-0.010120274033649825
2022-08-02 06:00:00,-0.0068942366403853626
2022-08-02 07:00:00,-0.0068942366403853626
2022-08-02 08:00:00,-0.0068942366403853626
2022-08-02 09:00:00,-0.006540051039430975
2022-08-02 10:00:00,-0.006540051039430975
2022-08-02 11:00:00,-0.006540051039430975
2022-08-02 12:00:00,-0.009185294416239598
2022-08-02 13:00:00,-0.009185294416239598
2022-08-02 14:00:00,-0.009185294416239598
2022-08-02 15:00:00,-0.013182497090200621
2022-08-02 16:00:00,-0.013182497090200621
2022-08-02 17:00:00,-0.013182497090200621
2022-08-02 18:00:00,-0.013699950369991849
2022-08-02 19:00:00,-0.013699950369991849
2022-08-02 20:00:00,-0.013699950369991849
2022-08-02 21:00:00,-0.01157926538837293
2022-08-02 22:00:00,-0.01157926538837293
2022-08-02 23:00:00,-0.01157926538837293
2022-08-03 00:00:00,-0.010971543879709646
2022-08-03 01:00:00,-0.010971543879709646
2022-08-03 02:00:00,-0.010971543879709646
2022-08-03 03:00:00,-0.008943069261421178
2022-08-03 04:00:00,-0.008943069261421178
2022-08-03 05:00:00,-0.008943069261421178
2022-08-03 06:00:00,-0.006843766007692068
2022-08-03 07:00:00,-0.006843766007692068
2022-08-03 08:00:00,-0.006843766007692068
2022-08-03 09:00:00,-0.004464130406442767
2022-08-03 10:00:00,-0.004464130406442767
2022-08-03 11:00:00,-0.004464130406442767
2022-08-03 12:00:00,-0.006432987745619481
2022-08-03 13:00:00,-0.006432987745619481
2022-08-03 14:00:00,-0.006432987745619481
2022-08-03 15:00:00,-0.011053896460618735
2022-08-03 16:00:00,-0.011053896460618735
2022-08-03 17:00:00,-0.011053896460618735
2022-08-03 18:00:00,-0.010954987867365349
2022-08-03 19:00:00,-0.010954987867365349
2022-08-03 20:00:00,-0.010954987867365349
2022-08-03 21:00:00,-0.009966205558796966
2022-08-03 22:00:00,-0.009966205558796966
2022-08-03 23:00:00,-0.009966205558796966
2022-08-04 00:00:00,-0.010337303757528747
2022-08-04 01:00:00,-0.010337303757528747
2022-08-04 02:00:00,-0.010337303757528747
2022-08-04 03:00:00,-0.010264837356536556
2022-08-04 04:00:00,-0.010264837356536556
2022-08-04 05:00:00,-0.010264837356536556
2022-08-04 06:00:00,-0.009079865501314947
2022-08-04 07:00:00,-0.009079865501314947
2022-08-04 08:00:00,-0.009079865501314947
2022-08-04 09:00:00,-0.008471111348616457
2022-08-04 10:00:00,-0.008471111348616457
2022-08-04 11:00:00,-0.008471111348616457
2022-08-04 12:00:00,-0.010973502962066638
2022-08-04 13:00:00,-0.010973502962066638
2022-08-04 14:00:00,-0.010973502962066638
2022-08-04 15:00:00,-0.014166343094750181
2022-08-04 16:00:00,-0.014166343094750181
2022-08-04 17:00:00,-0.014166343094750181
2022-08-04 18:00:00,-0.014447474786102355
2022-08-04 19:00:00,-0.014447474786102355
2022-08-04 20:00:00,-0.014447474786102355
2022-08-04 21:00:00,-0.013544551026628878
2022-08-04 22:00:00,-0.013544551026628878
2022-08-04 23:00:00,-0.013544551026628878
2022-08-05 00:00:00,-0.013687301311501268
2022-08-05 01:00:00,-0.013687301311501268
2022-08-05 02:00:00,-0.013687301311501268
2022-08-05 03:00:00,-0.01271940414675066
2022-08-05 04:00:00,-0.01271940414675066
2022-08-05 05:00:00,-0.01271940414675066
2022-08-05 06:00:00,-0.01020526402133218
2022-08-05 07:00:00,-0.01020526402133218
2022-08-05 08:00:00,-0.01020526402133218
2022-08-05 09:00:00,-0.008489822161385259
2022-08-05 10:00:00,-0.008489822161385259
2022-08-05 11:00:00,-0.008489822161385259
2022-08-05 12:00:00,-0.008972086670624187
2022-08-05 13:00:00,-0.008972086670624187
2022-08-05 14:00:00,-0.008972086670624187
2022-08-05 15:00:00,-0.012409600268602048
2022-08-05 16:00:00,-0.012409600268602048
2022-08-05 17:00:00,-0.012409600268602048
2022-08-05 18:00:00,-0.012429320276644791
2022-08-05 19:00:00,-0.012429320276644791
2022-08-05 20:00:00,-0.012429320276644791
2022-08-05 21:00:00,-0.01110798767745095
2022-08-05 22:00:00,-0.01110798767745095
2022-08-05 23:00:00,-0.01110798767745095
